id,lon,lat,uniq_ident,Z
87829,37.833887000000004,55.746672000000004,10.0,2.1443778456671168
74273,37.849578,55.845904000000004,11.0,2.572864356071129
49214,37.627299,55.767026,16.0,4.715296908091189
12157,37.628231,55.849929,9.0,2.1236617696161173
93224,37.519727,55.733450000000005,10.0,2.1443778456671168
72405,37.613573,55.753504,14.0,3.858323887283165
13393,37.635906,55.757303,10.0,6.43549098550547
36087,37.468713,55.577052,17.0,5.143783418495202
5065,37.695542,55.719701,11.0,2.972040890960315
33986,37.610768,55.759763,14.0,6.062495917679136
89937,37.619384000000004,55.745576,15.0,6.668470401996524
98130,37.640547,55.758860000000006,14.0,3.858323887283165
12022,37.596773,55.764410000000005,8.0,5.456521433361749
58909,37.587585000000004,55.753538,15.0,4.286810397687177
2254,37.615351000000004,55.765931,11.0,3.6385979804095863
27890,37.607578000000004,55.630109000000004,11.0,2.572864356071129
5989,37.704987,55.757855,11.0,2.572864356071129
38067,37.591618000000004,55.743435000000005,14.0,3.858323887283165
31596,37.630872000000004,55.740193000000005,16.0,4.715296908091189
21771,37.644828000000004,55.757553,12.0,3.032623496092199
3467,37.592283,55.764597,14.0,5.153534191203056
57297,37.743368000000004,55.653949000000004,10.0,2.1443778456671168
57100,37.602894,55.846959000000005,11.0,2.572864356071129
16241,37.637951,55.748771000000005,15.0,5.153534191203056
73087,37.743326,55.908791,10.0,2.1443778456671168
42866,37.588423,55.744671000000004,18.0,5.572269928899214
67112,37.589620000000004,55.747529,12.0,3.001350866475141
92071,37.800588000000005,55.903424,10.0,2.1443778456671168
63416,37.604746,55.753314,11.0,2.572864356071129
3926,37.752362,55.733047,12.0,3.001350866475141
3617,37.430662,55.789406,12.0,3.001350866475141
84048,37.575354000000004,55.656588,9.0,3.003341509893462
87244,37.632515,55.750787,11.0,3.94158522256828
80375,37.392156,55.595938000000004,10.0,2.1443778456671168
59399,37.521665,55.596904,10.0,2.1443778456671168
62597,37.644043,55.748655,13.0,5.456521433361749
50240,37.734921,55.596054,11.0,3.032623496092199
17839,37.407475,55.687202,8.0,2.1236617696161173
55804,37.601449,55.713832000000004,10.0,2.1443778456671168
72306,37.590084000000004,55.756142000000004,15.0,4.286810397687177
57260,37.813354000000004,55.624275000000004,10.0,2.1443778456671168
3852,37.596699,55.737518,23.0,7.274444886313912
98121,37.651422000000004,55.756649,14.0,2.7246515984928044
45855,37.608223,55.739371000000006,11.0,3.94158522256828
41908,37.607893000000004,55.741325,14.0,3.858323887283165
12604,37.635522,55.763763000000004,11.0,6.365483159837831
74117,37.587081000000005,55.684529000000005,10.0,2.1443778456671168
40477,37.538002,55.749999,10.0,2.1443778456671168
81604,37.793284,55.617187,10.0,2.1443778456671168
99865,37.639204,55.789837000000006,10.0,2.1443778456671168
60272,37.677494,55.81743,11.0,2.572864356071129
11719,37.845599,55.713075,8.0,2.1236617696161173
68411,37.48857,55.703542,10.0,2.1443778456671168
48526,37.592188,55.748754000000005,20.0,6.429242949707238
62637,37.644035,55.76328,11.0,5.456521433361749
70460,37.65861,55.635541,10.0,2.1443778456671168
25277,37.630343,55.736243,21.0,6.365483159837831
56126,37.530848,55.766176,8.0,2.1236617696161173
29577,37.69594,55.720205,7.0,2.1236617696161173
97420,37.617396,55.742759,15.0,6.062495917679136
55559,37.448389,55.723526,12.0,3.001350866475141
6066,37.447237,55.616703,8.0,2.1236617696161173
42683,37.774758,55.795476,9.0,2.729636253933505
2105,37.613393,55.742241,18.0,5.572269928899214
61541,37.350367,55.741762,8.0,2.1236617696161173
56381,37.614465,55.751287000000005,21.0,6.85772946011125
24732,37.623968000000005,55.739819000000004,17.0,5.143783418495202
40180,37.619239,55.735303,14.0,3.858323887283165
22594,37.476043000000004,55.867342,7.0,2.1236617696161173
41740,37.634386,55.758929,15.0,4.286810397687177
54751,37.608155000000004,55.75755,15.0,6.365483159837831
72533,37.607763,55.770113,11.0,2.572864356071129
13724,37.588124,55.749783,15.0,5.153534191203056
77828,37.372597,55.636272000000005,10.0,2.1443778456671168
376,37.600712,55.738401,16.0,7.09461738414527
6152,37.866915,55.569073,11.0,2.572864356071129
57040,37.722473,55.911949,10.0,2.1236617696161173
27577,37.646239,55.756275,15.0,4.286810397687177
66139,37.705209,55.725023,7.0,2.1236617696161173
7728,37.649425,55.686013,11.0,2.572864356071129
71947,37.865982,55.624864,10.0,2.1443778456671168
43124,37.396983,55.567984,11.0,2.1236617696161173
68218,37.638459000000005,55.761731000000005,18.0,8.789381097107382
7995,37.649206,55.756171,16.0,5.445933815635426
49150,37.613235,55.749365000000004,19.0,6.971457644155219
43303,37.470406000000004,55.788763,8.0,2.229873013557782
98183,37.598205,55.746,14.0,3.858323887283165
11465,37.384721,55.670396000000004,10.0,2.426649011774811
77467,37.622448,55.735429,21.0,6.85772946011125
20332,37.559682,55.783429000000005,10.0,2.426649011774811
2766,37.435492,55.757918000000004,10.0,2.1443778456671168
71088,37.467406000000004,55.582632000000004,17.0,5.143783418495202
24184,37.625543,55.752453,17.0,6.188101693037958
81096,37.665239,55.629107000000005,10.0,3.714208768362848
99812,37.553573,55.7173,31.0,18.48497284618558
35078,37.456284000000004,55.898517000000005,7.0,2.1236617696161173
97561,37.634111000000004,55.736237,17.0,7.919826740310537
54707,37.82603,55.891959,9.0,2.426649011774811
61166,37.62523,55.741604,12.0,4.547559706885668
31943,37.596377000000004,55.737931,17.0,6.062495917679136
59089,37.628379,55.764022000000004,11.0,2.572864356071129
80045,37.692061,55.574435,10.0,2.1443778456671168
49962,37.528152,55.587923,6.0,2.477262306025293
27165,37.612346,55.757397000000005,7.0,2.426649011774811
76957,37.386941,55.634862000000005,10.0,2.1443778456671168
66470,37.740658,55.645285,9.0,2.1236617696161173
83216,37.638773,55.754151,11.0,2.572864356071129
37661,37.695443000000004,55.572487,11.0,2.572864356071129
35442,37.633376,55.765658,19.0,6.365483159837831
95350,37.60375,55.747512,10.0,2.426649011774811
78561,37.363806000000004,55.649313,10.0,2.1443778456671168
10211,37.385273,55.707669,10.0,2.1443778456671168
17534,37.693567,55.758034,10.0,2.1443778456671168
70708,37.471318000000004,55.906246,10.0,2.1443778456671168
420,37.690511,55.743898,8.0,2.426649011774811
97354,37.622247,55.766165,11.0,4.850546949044362
52143,37.400215,55.897177,10.0,2.1443778456671168
18221,37.739934,55.611507,11.0,2.572864356071129
55510,37.636986,55.757465,17.0,5.7595086755204425
92752,37.867652,55.623062000000004,10.0,2.1443778456671168
51513,37.666417,55.625511,10.0,2.1443778456671168
40042,37.453221,55.714675,12.0,3.001350866475141
11173,37.61027,55.755314000000006,9.0,4.244572464726974
33052,37.598718,55.760221,12.0,3.001350866475141
37710,37.480977,55.614149000000005,10.0,2.1236617696161173
12580,37.636050000000004,55.75941,21.0,6.85772946011125
26615,37.598155,55.766066,10.0,5.153534191203056
77340,37.640539000000004,55.744222,22.0,7.286215970515262
6609,37.604344000000005,55.738096,12.0,3.001350866475141
40761,37.612698,55.820945,10.0,2.1443778456671168
53648,37.611276000000004,55.735518,16.0,6.365483159837831
37634,37.68896,55.645679,11.0,2.572864356071129
60349,37.598931,55.746669000000004,17.0,5.143783418495202
98126,37.466735,55.829011,11.0,2.572864356071129
98911,37.507125,55.791511,10.0,2.1443778456671168
23392,37.426321,55.589831000000004,12.0,3.001350866475141
1842,37.712528,55.85819,10.0,2.426649011774811
63699,37.615411,55.739474,13.0,5.7595086755204425
56721,37.788706000000005,55.703906,10.0,2.1443778456671168
8246,37.410433000000005,55.695747000000004,10.0,2.426649011774811
41995,37.672878000000004,55.798921,8.0,2.1236617696161173
92915,37.62476,55.758249,11.0,2.572864356071129
29912,37.648358,55.760738,15.0,4.286810397687177
91381,37.619248,55.736943000000004,13.0,6.188101693037958
38587,37.635290000000005,55.739294,15.0,7.577432128472607
86161,37.64076,55.752177,12.0,7.8804193706313
12160,37.747572,55.591645,10.0,2.1443778456671168
96904,37.779767,55.819124,10.0,2.1443778456671168
40728,37.614208000000005,55.735578000000004,11.0,4.850546949044362
2268,37.435331,55.834049,11.0,2.572864356071129
48862,37.639024,55.750364000000005,17.0,5.143783418495202
34408,37.602013,55.734677000000005,13.0,5.7595086755204425
18110,37.861602000000005,55.917171,10.0,2.1443778456671168
25057,37.525766000000004,55.820024000000004,10.0,2.1443778456671168
64166,37.584017,55.757123,19.0,6.000756439303226
6877,37.450298000000004,55.65337,10.0,2.1443778456671168
19581,37.480873,55.679076,10.0,2.1443778456671168
74746,37.570408,55.684559,10.0,2.1443778456671168
62982,37.803453000000005,55.731719000000005,10.0,2.1443778456671168
51733,37.550793,55.779789,10.0,2.1443778456671168
27799,37.610309,55.758666000000005,9.0,3.6385979804095863
14276,37.593087000000004,55.744925,11.0,2.572864356071129
77017,37.656885,55.830111,10.0,2.1443778456671168
33929,37.652655,55.869614000000006,12.0,3.032623496092199
71459,37.626962,55.752574,20.0,6.429242949707238
50716,37.467552000000005,55.634229000000005,8.0,2.229873013557782
80957,37.589811000000005,55.762587,12.0,3.94158522256828
52323,37.41856,55.797829,11.0,2.572864356071129
49538,37.849272,55.645714000000005,10.0,2.1236617696161173
49155,37.571248000000004,55.769076000000005,10.0,2.1443778456671168
98239,37.607162,55.736461000000006,17.0,5.143783418495202
1564,37.6388,55.757951000000006,13.0,5.456521433361749
78588,37.625796,55.753011,15.0,4.547559706885668
62500,37.619608,55.609572,10.0,2.1443778456671168
86722,37.748685,55.919461000000005,10.0,2.1443778456671168
82235,37.593078,55.75188,11.0,2.572864356071129
58023,37.474689,55.766714,6.0,2.229873013557782
98650,37.706926,55.791279,10.0,2.1443778456671168
62119,37.846622,55.842289,10.0,2.1443778456671168
57071,37.799331,55.917352,11.0,2.572864356071129
13102,37.414276,55.723359,11.0,2.572864356071129
88316,37.61083,55.760333,12.0,3.001350866475141
63395,37.645587,55.761008000000004,13.0,3.4298373768791532
19824,37.622951,55.752978,15.0,4.286810397687177
31657,37.704745,55.725199,10.0,2.1236617696161173
2819,37.611504000000004,55.756831000000005,10.0,2.1443778456671168
49390,37.602217,55.750686,11.0,3.6385979804095863
71793,37.630546,55.759676,15.0,4.286810397687177
94006,37.613335,55.745934000000005,20.0,8.414605325245558
83271,37.375036,55.748824,9.0,2.729636253933505
1547,37.530194,55.769723,11.0,2.572864356071129
681,37.634756,55.764275000000005,17.0,5.143783418495202
80705,37.672745,55.851199,11.0,2.572864356071129
33662,37.637856,55.736979000000005,15.0,6.365483159837831
32918,37.599467000000004,55.768805,16.0,4.715296908091189
45041,37.61275,55.737071,10.0,2.1443778456671168
80444,37.546126,55.860825000000006,11.0,2.572864356071129
7643,37.632585,55.748725,15.0,4.286810397687177
56408,37.807793000000004,55.847924,9.0,2.229873013557782
22009,37.608283,55.760406,17.0,5.143783418495202
22320,37.500061,55.627019000000004,8.0,2.426649011774811
48035,37.717845000000004,55.79092,10.0,2.1443778456671168
42922,37.572092000000005,55.740854,10.0,2.1236617696161173
39633,37.642514,55.755523000000004,17.0,5.143783418495202
15842,37.621367,55.765361000000006,13.0,7.919826740310537
16410,37.596854,55.742779,12.0,3.001350866475141
97400,37.626556,55.764817,10.0,7.274444886313912
30277,37.598253,55.767605,11.0,3.6385979804095863
19863,37.632113000000004,55.737880000000004,14.0,3.858323887283165
33284,37.699971,55.608165,10.0,2.1443778456671168
33279,37.626862,55.745269,10.0,2.1443778456671168
5261,37.61283,55.745916,15.0,9.644982708421743
35168,37.667458,55.597292,9.0,2.229873013557782
69154,37.640216,55.76063,16.0,5.445933815635426
98649,37.620207,55.736987,11.0,2.572864356071129
69708,37.592503,55.795809000000006,10.0,2.1443778456671168
29911,37.442892,55.740019000000004,10.0,2.1443778456671168
17476,37.631693,55.912094,10.0,2.1443778456671168
27694,37.582991,55.747983000000005,6.0,3.3356107382508924
87081,37.381437,55.723929000000005,7.0,2.1236617696161173
53966,37.78636,55.916813000000005,7.0,2.229873013557782
37893,37.632155000000004,55.758568000000004,11.0,2.572864356071129
77244,37.619936,55.766745,12.0,3.001350866475141
24777,37.591138,55.74015,12.0,3.001350866475141
54137,37.59335,55.756412000000005,11.0,6.930269570440492
69167,37.397216,55.644497,10.0,2.1443778456671168
38780,37.688577,55.742327,12.0,2.1236617696161173
55871,37.620531,55.755999,17.0,5.143783418495202
43304,37.832091,55.818940000000005,8.0,2.1236617696161173
48972,37.594506,55.742998,20.0,7.6724374478430235
72968,37.5954,55.748478000000006,16.0,4.715296908091189
51266,37.395378,55.919341,11.0,2.572864356071129
91000,37.603660000000005,55.765432000000004,15.0,4.286810397687177
53372,37.639445,55.745269,18.0,6.668470401996524
81631,37.507611000000004,55.767630000000004,8.0,2.1236617696161173
55006,37.628562,55.871278000000004,10.0,2.1443778456671168
9809,37.625299,55.746827,16.0,5.456521433361749
37395,37.411218,55.604449,10.0,2.1443778456671168
86594,37.590088,55.900815,10.0,2.1443778456671168
62227,37.716773,55.574038,10.0,2.1443778456671168
17012,37.670283000000005,55.894506,11.0,2.572864356071129
60388,37.594188,55.743802,14.0,3.858323887283165
95416,37.529999000000004,55.625261,10.0,2.1443778456671168
67390,37.508265,55.84265,8.0,2.229873013557782
13461,37.618598,55.743909,16.0,4.715296908091189
44419,37.825913,55.891769000000004,9.0,2.426649011774811
6240,37.746769,55.791782000000005,10.0,2.1443778456671168
42425,37.652639,55.638436000000006,10.0,2.729636253933505
87982,37.596504,55.756946,12.0,3.001350866475141
51299,37.585434,55.75686,20.0,5.153534191203056
96525,37.543947,55.914456,10.0,2.1443778456671168
15482,37.765328000000004,55.625991,10.0,2.1443778456671168
79607,37.659944,55.585395000000005,6.0,2.426649011774811
1224,37.607262,55.741606000000004,11.0,3.6385979804095863
77482,37.796009,55.902194,10.0,2.1443778456671168
30387,37.604925,55.738739,22.0,7.286215970515262
34547,37.606884,55.764616000000004,16.0,4.715296908091189
99422,37.420207000000005,55.841075000000004,10.0,2.1443778456671168
38837,37.472798000000004,55.578610000000005,18.0,5.572269928899214
97703,37.536368,55.847449000000005,9.0,2.1236617696161173
15006,37.369661,55.869525,10.0,2.1443778456671168
53940,37.637754,55.760126,12.0,4.547559706885668
32055,37.594093,55.766551,20.0,6.429242949707238
2236,37.688695,55.742322,5.0,2.1236617696161173
90849,37.820211,55.888841,10.0,2.1443778456671168
24647,37.622508,55.743362000000005,12.0,3.001350866475141
63352,37.616822,55.74468,19.0,6.000756439303226
64705,37.662073,55.659434000000005,11.0,2.572864356071129
23085,37.616264,55.718535,10.0,2.1443778456671168
35262,37.593449,55.753263000000004,16.0,6.668470401996524
80447,37.662676000000005,55.777037,11.0,2.572864356071129
2349,37.701834,55.912708,10.0,2.1443778456671168
3586,37.769703,55.75575,10.0,2.1443778456671168
83974,37.588964000000004,55.759915,14.0,4.547559706885668
5240,37.628076,55.749179000000005,14.0,3.94158522256828
17388,37.611383000000004,55.583955,9.0,2.229873013557782
98440,37.601694,55.759549,16.0,5.456521433361749
63092,37.606429,55.755171000000004,17.0,5.153534191203056
74046,37.75063,55.658073,7.0,2.1236617696161173
78529,37.642574,55.756315,12.0,3.001350866475141
43208,37.632968,55.750062,11.0,3.94158522256828
67160,37.64323,55.744959,9.0,3.032623496092199
6720,37.418018000000004,55.645798,8.0,2.1236617696161173
35895,37.7376,55.877158,11.0,2.426649011774811
20038,37.592628000000005,55.761557,9.0,4.547559706885668
54524,37.625712,55.743885,19.0,5.153534191203056
85195,37.709721,55.745312000000006,10.0,2.1443778456671168
94524,37.644289,55.748772,15.0,5.456521433361749
89623,37.660345,55.894031000000005,10.0,2.1443778456671168
15369,37.512260000000005,55.66263,10.0,2.1443778456671168
84925,37.868702,55.602809,6.0,2.729636253933505
10705,37.588229,55.809725,10.0,2.1443778456671168
97807,37.652217,55.602177000000005,10.0,2.1443778456671168
62151,37.831888,55.620255,10.0,2.1443778456671168
20527,37.603359000000005,55.689023,10.0,2.1443778456671168
86723,37.631952,55.755894000000005,16.0,4.715296908091189
89326,37.640344,55.737115,7.0,3.94158522256828
9439,37.8575,55.831981,10.0,2.1443778456671168
19471,37.681811,55.63393,10.0,2.1443778456671168
67737,37.533861,55.794830000000005,10.0,2.1443778456671168
59012,37.606714000000004,55.765921,13.0,3.4298373768791532
61176,37.404932,55.679044000000005,9.0,2.426649011774811
98075,37.624198,55.766223000000004,17.0,5.143783418495202
5670,37.777223,55.708795,10.0,2.1443778456671168
30132,37.613347000000005,55.759548,11.0,2.572864356071129
33399,37.706234,55.841814,10.0,2.1443778456671168
23990,37.604318,55.733816000000004,4.0,3.94158522256828
41059,37.600577,55.743053,15.0,4.286810397687177
6381,37.624828,55.768228,13.0,3.4298373768791532
3581,37.665131,55.629461,10.0,3.714208768362848
2411,37.76907,55.711186000000005,10.0,2.1443778456671168
61749,37.49244,55.667883,9.0,2.426649011774811
10978,37.634103,55.756539000000004,10.0,6.365483159837831
86073,37.624734000000004,55.904063,10.0,2.1443778456671168
66506,37.625746,55.763067,12.0,3.001350866475141
44511,37.595696000000004,55.748952,14.0,3.858323887283165
6567,37.463504,55.736908,11.0,2.572864356071129
64838,37.411671,55.770725,11.0,2.426649011774811
62110,37.609007,55.761159,18.0,4.547559706885668
78895,37.630955,55.7361,10.0,7.6724374478430235
8934,37.553657,55.646519000000005,10.0,2.1443778456671168
60756,37.390879,55.563543,10.0,2.1443778456671168
75269,37.623308,55.748807,15.0,5.7595086755204425
94695,37.610854,55.758089000000005,11.0,2.572864356071129
47415,37.843028000000004,55.573131000000004,10.0,2.1443778456671168
39087,37.62898,55.74581,15.0,4.286810397687177
69006,37.499853,55.884101,10.0,2.1443778456671168
10792,37.35857,55.725337,10.0,2.1443778456671168
93463,37.588655,55.762991,15.0,4.286810397687177
22967,37.607532,55.745403,12.0,3.001350866475141
76267,37.650913,55.747421,13.0,3.4298373768791532
51013,37.744089,55.78811,6.0,2.229873013557782
35307,37.613344,55.752322,15.0,6.43549098550547
94270,37.639738,55.746808,12.0,3.001350866475141
50170,37.693033,55.825441000000005,12.0,2.229873013557782
7758,37.654012,55.788849,7.0,2.1236617696161173
34129,37.648948000000004,55.759976,15.0,4.286810397687177
5496,37.804219,55.780926,10.0,2.1443778456671168
95469,37.385286,55.688406,12.0,3.001350866475141
79307,37.430414,55.711567,11.0,2.572864356071129
62675,37.676042,55.774006,11.0,2.572864356071129
6581,37.848753,55.609945,10.0,2.1443778456671168
31196,37.537407,55.613441,8.0,2.1236617696161173
32098,37.600975,55.767128,18.0,5.572269928899214
88028,37.551262,55.718463,39.0,10.304317307900849
66905,37.618123000000004,55.744542,14.0,3.858323887283165
9596,37.618325,55.740131000000005,15.0,4.286810397687177
42280,37.604689,55.769021,15.0,4.286810397687177
70956,37.628767,55.739416000000006,19.0,7.919826740310537
1145,37.600217,55.741345,12.0,6.365483159837831
67453,37.85702,55.654424,10.0,2.1443778456671168
36334,37.59557,55.743301,17.0,5.143783418495202
43353,37.466337,55.852313,10.0,2.1443778456671168
57733,37.59635,55.763067,11.0,4.547559706885668
16948,37.622627,55.764621000000005,11.0,3.6385979804095863
34404,37.614407,55.749894000000005,16.0,5.693323108102937
68399,37.615711000000005,55.745404,13.0,7.716764295945792
90042,37.62324,55.679299,10.0,2.1443778456671168
85715,37.620335000000004,55.770830000000004,15.0,4.286810397687177
13732,37.585442,55.74437,20.0,6.429242949707238
72366,37.587887,55.828035,10.0,2.1443778456671168
51072,37.665542,55.768662,10.0,2.1443778456671168
12087,37.591504,55.758151000000005,17.0,6.668470401996524
6642,37.582471,55.751274,11.0,2.572864356071129
12659,37.795201,55.607116000000005,10.0,2.1443778456671168
5403,37.627034,55.734567000000006,16.0,4.715296908091189
43567,37.603622,55.755562000000005,16.0,4.850546949044362
84013,37.806675,55.792909,10.0,2.1443778456671168
51339,37.550245000000004,55.716566,41.0,21.81783250993122
95862,37.850971,55.624262,10.0,2.1443778456671168
61056,37.628955000000005,55.744432,12.0,3.001350866475141
87420,37.631182,55.764815000000006,12.0,6.43549098550547
32207,37.61725,55.752452000000005,11.0,2.572864356071129
52874,37.770272,55.660699,10.0,2.1443778456671168
11523,37.648962000000004,55.743133,3.0,3.6385979804095863
5309,37.590704,55.748048000000004,23.0,7.8804193706313
13766,37.390882000000005,55.914907,11.0,2.572864356071129
7339,37.843634,55.869377,10.0,2.1443778456671168
80105,37.642759,55.750817000000005,11.0,2.572864356071129
23395,37.584586,55.745486,16.0,6.365483159837831
70320,37.41247,55.892733,10.0,2.1443778456671168
42710,37.810117,55.673922000000005,10.0,2.1443778456671168
80697,37.595554,55.766933,11.0,2.572864356071129
59263,37.789718,55.907817,10.0,2.1443778456671168
95755,37.600487,55.630821000000005,10.0,2.1443778456671168
50641,37.434573,55.871028,10.0,2.1443778456671168
47821,37.352645,55.663995,10.0,2.426649011774811
54119,37.675506,55.712163000000004,10.0,2.1443778456671168
90624,37.627479,55.742942,14.0,4.9511552307004045
39,37.396786,55.56797,6.0,2.1236617696161173
62318,37.383781,55.716355,11.0,2.1236617696161173
70574,37.624648,55.768791,10.0,3.94158522256828
33691,37.723932000000005,55.84714,11.0,2.572864356071129
81522,37.618331000000005,55.761202000000004,12.0,6.365483159837831
93908,37.789174,55.904197,8.0,2.1236617696161173
42817,37.353122,55.81035,10.0,2.1443778456671168
32475,37.354933,55.787955000000004,10.0,2.1443778456671168
83396,37.555784,55.78801,10.0,2.1463555487930384
97279,37.641053,55.755593000000005,11.0,3.6385979804095863
62322,37.542182000000004,55.674813,10.0,2.1443778456671168
52311,37.552488000000004,55.713453,42.0,15.855946178595506
19302,37.35793,55.691654,10.0,2.1443778456671168
89438,37.35652,55.814315,10.0,2.1443778456671168
65394,37.47038,55.581776000000005,17.0,5.143783418495202
24900,37.628794,55.765104,11.0,2.572864356071129
10266,37.593102,55.752706,13.0,3.4298373768791532
60067,37.533973,55.781671,10.0,2.1443778456671168
17945,37.629409,55.782279,10.0,2.1443778456671168
10484,37.626769,55.749408,15.0,4.286810397687177
41058,37.467067,55.579157,20.0,6.429242949707238
15633,37.737013000000005,55.839535000000005,11.0,2.477262306025293
59002,37.730036,55.620541,10.0,2.426649011774811
90576,37.796176,55.679977,10.0,2.1443778456671168
64113,37.453129000000004,55.614111,10.0,2.1443778456671168
1325,37.374584,55.737736000000005,9.0,2.426649011774811
82847,37.618397,55.768288000000005,11.0,5.7595086755204425
8831,37.382934,55.611942,10.0,2.1443778456671168
59870,37.515311000000004,55.716108000000006,8.0,2.229873013557782
91474,37.364155000000004,55.572883000000004,7.0,2.1236617696161173
34013,37.604686,55.757386000000004,20.0,6.429242949707238
10517,37.758694,55.66279,10.0,2.1443778456671168
3570,37.627035,55.770999,16.0,4.715296908091189
80348,37.626388,55.755713,14.0,3.858323887283165
63523,37.553449,55.716475,44.0,22.51579499589369
80556,37.619778000000004,55.733560000000004,9.0,4.547559706885668
34011,37.595394,55.745419000000005,19.0,8.167216032778047
37745,37.632214000000005,55.761026,10.0,2.1443778456671168
18031,37.639616000000004,55.683265000000006,9.0,2.229873013557782
4588,37.411664,55.770414,7.0,2.426649011774811
55811,37.52771,55.834407,10.0,2.1443778456671168
63020,37.757374,55.608455,8.0,2.1236617696161173
25602,37.55335,55.717317,40.0,18.48497284618558
52138,37.572511,55.740757,7.0,2.1236617696161173
93487,37.589457,55.760108,11.0,4.547559706885668
5092,37.646002,55.742581,13.0,6.365483159837831
24826,37.630142,55.751755,12.0,7.4250481553755145
42319,37.719373000000004,55.661429000000005,10.0,2.1443778456671168
60885,37.623062000000004,55.761956000000005,16.0,5.7595086755204425
94974,37.740771,55.898575,11.0,2.572864356071129
69181,37.628303,55.754884000000004,18.0,5.572269928899214
91744,37.629567,55.768525000000004,11.0,2.572864356071129
67772,37.634094000000005,55.753445,13.0,3.4298373768791532
69346,37.419299,55.603517000000004,10.0,2.1443778456671168
99889,37.634676,55.752648,21.0,7.274444886313912
70840,37.867655,55.881656,12.0,3.001350866475141
58858,37.696332,55.703695,9.0,2.1236617696161173
40572,37.539285,55.707480000000004,8.0,2.229873013557782
97273,37.843785000000004,55.574829,11.0,2.572864356071129
10610,37.612932,55.768372,15.0,4.286810397687177
52756,37.389453,55.874678,11.0,2.1236617696161173
59725,37.601028,55.75616,14.0,3.858323887283165
52543,37.507524000000004,55.767591,9.0,2.1236617696161173
63844,37.805315,55.885192,10.0,2.1443778456671168
19325,37.602629,55.755011,16.0,8.789381097107382
6621,37.618211,55.753169,15.0,4.286810397687177
36270,37.700994,55.813231,13.0,2.1236617696161173
93706,37.534088000000004,55.593784,10.0,2.1443778456671168
15038,37.615441000000004,55.741693000000005,19.0,6.000756439303226
5340,37.586187,55.750253,16.0,4.715296908091189
70872,37.444792,55.629505,11.0,2.572864356071129
63790,37.623933,55.747836,14.0,10.046516207688644
20157,37.619296,55.758235,15.0,7.274444886313912
74282,37.802553,55.766214000000005,10.0,2.1443778456671168
44159,37.380387,55.579178,10.0,2.1443778456671168
45933,37.614403,55.710836,11.0,2.572864356071129
26194,37.365608,55.851258,10.0,2.1443778456671168
68612,37.646044,55.748917000000006,13.0,3.4298373768791532
55672,37.415944,55.81644,8.0,2.1463555487930384
11866,37.610962,55.755191,15.0,4.244572464726974
98479,37.411551,55.663014000000004,10.0,2.1443778456671168
98157,37.612172,55.742824,17.0,5.143783418495202
72009,37.690474,55.744251000000006,10.0,2.426649011774811
73715,37.471794,55.579705000000004,18.0,5.572269928899214
64527,37.600274,55.736653000000004,16.0,4.715296908091189
51296,37.615990000000004,55.764963,17.0,5.143783418495202
37609,37.640757,55.914308000000005,12.0,3.032623496092199
85387,37.590215,55.763624,13.0,3.4298373768791532
2594,37.390803,55.835515,10.0,2.1443778456671168
43366,37.62323,55.736026,11.0,2.572864356071129
32401,37.502635,55.868079,10.0,2.1443778456671168
50188,37.562988000000004,55.608624,8.0,2.1236617696161173
91722,37.610516000000004,55.769996,17.0,5.143783418495202
36817,37.36905,55.685598,10.0,2.1443778456671168
4736,37.68716,55.739654,12.0,3.001350866475141
37054,37.594467,55.742692000000005,15.0,7.577432128472607
97553,37.649963,55.755811,14.0,3.858323887283165
33374,37.468709000000004,55.577741,15.0,7.274444886313912
41966,37.548499,55.887186,9.0,2.1236617696161173
45160,37.622521,55.751865,16.0,4.715296908091189
75462,37.615738,55.745783,23.0,7.716764295945792
84824,37.605984,55.739200000000004,19.0,7.8804193706313
67956,37.474852,55.836125,10.0,2.1443778456671168
28898,37.634467,55.752864,13.0,7.274444886313912
41923,37.61309,55.771359000000004,16.0,4.715296908091189
12642,37.837934000000004,55.914806000000006,11.0,2.572864356071129
67980,37.639335,55.738640000000004,15.0,4.244572464726974
10503,37.625086,55.746472000000004,12.0,5.456521433361749
659,37.551052,55.713164,38.0,14.142000136979458
44788,37.633886000000004,55.747685000000004,10.0,3.6385979804095863
76741,37.766959,55.563025,11.0,2.572864356071129
19173,37.615748,55.749721,18.0,6.645531844570263
67668,37.610712,55.759559,16.0,7.177658862908002
55251,37.593585000000004,55.747246000000004,15.0,4.286810397687177
91142,37.453213,55.867989,9.0,2.229873013557782
29496,37.683172,55.795169,10.0,2.1443778456671168
31961,37.695835,55.663612,11.0,2.572864356071129
12985,37.446966,55.616449,9.0,2.1236617696161173
47661,37.469226,55.686314,8.0,2.1236617696161173
81582,37.59747,55.739961,11.0,5.7595086755204425
56063,37.525361000000004,55.640379,10.0,2.1443778456671168
62427,37.614738,55.768985,14.0,3.858323887283165
31840,37.575454,55.656462000000005,9.0,2.972040890960315
67564,37.527944,55.587681,10.0,2.477262306025293
65907,37.62028,55.740926,12.0,3.001350866475141
72866,37.843404,55.793478,11.0,2.572864356071129
60270,37.640868000000005,55.765902000000004,17.0,5.143783418495202
87392,37.619566,55.741322000000004,10.0,3.032623496092199
37579,37.553848,55.716260000000005,30.0,22.51579499589369
36940,37.632314,55.762273,17.0,5.143783418495202
